taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
2419950	1	Arthrobacter phage Constance	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bridgettevirus	Arthrobacter virus Constance
2419951	1	Arthrobacter phage Coral	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coralvirus	Arthrobacter virus Coral
2419955	1	Arthrobacter phage DrManhattan	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Manhattanvirus	Arthrobacter virus DrManhattan
2419956	1	Arthrobacter phage Eileen	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bridgettevirus	Arthrobacter virus Eileen
2419958	1	Arthrobacter phage Judy	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bridgettevirus	Arthrobacter virus Judy
2419959	1	Arthrobacter phage Kepler	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coralvirus	Arthrobacter virus Kepler
2419965	1	Arthrobacter phage Peas	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bridgettevirus	Arthrobacter virus Peas
2419970	1	Arthrobacter phage Yang	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Yangvirus	Arthobacter virus Yang
2419971	1	Microbacterium phage Armstrong	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Armstrongvirus	Microbacterium virus Armstrong
2419978	1	Mycobacterium phage Fowlmouth	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fowlmouthvirus	Mycobacterium virus Fowlmouth
2419980	1	Mycobacterium phage Lizziana	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Lizziana
2420237	1	Clostridium phage CPD2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Guelinviridae	Gregsiragusavirus	Clostridium virus CPD2
2420240	1	Escherichia phage vB_EcoM_DalCa	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus DalCa
2420320	1	Aeromonas phage ZPAH7	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Aerosvirus	Aeromonas virus ZPAH7
2421278	1	Rhizoctonia mitovirus 1	species	Viruses	Lenarviricota	Howeltoviricetes	Cryppavirales	Mitoviridae	Mitovirus	Rhizoctonia mitovirus 1
242527	1	Burkholderia virus Bcep22	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lessievirus	Burkholderia virus Bcep22
242861	1	Burkholderia phage BcepNazgul	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nazgulvirus	Burkholderia virus BcepNazgul
243550	1	Calicivirus isolate TCG	species	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Caliciviridae		Calicivirus isolate TCG
243563	1	Strawberry necrotic shock virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Bromoviridae	Ilarvirus	Strawberry necrotic shock virus
244050	1	Tuberose mild mottle virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Tuberose mild mottle virus
244310	1	Burkholderia virus Bcep1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Naesvirus	Burkholderia virus Bcep1
244589	1	Sulfolobus spindle-shaped virus 1	species	Viruses				Fuselloviridae	Alphafusellovirus	Sulfolobus spindle-shaped virus 1
244590	1	Sulfolobus spindle-shaped virus 2	species	Viruses				Fuselloviridae	Alphafusellovirus	Sulfolobus spindle-shaped virus 2
2447916	1	Dante Muikkunen virus 1	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Hartmanivirus	Muikkunen hartmanivirus
2447920	1	Old schoolhouse virus 1	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Hartmanivirus	Schoolhouse hartmanivirus
2447921	1	Veterinary Pathology Zurich virus 1	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Arenaviridae	Hartmanivirus	Zurich hartmanivirus
2448909	1	Escherichia phage MLF4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage MLF4
245101	1	Cryphonectria hypovirus 4	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Hypoviridae	Hypovirus	Cryphonectria hypovirus 4
245685	1	Escherichia virus TLS	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Tlsvirus	Escherichia virus TLS
246280	1	Liao ning virus	species	Viruses	Duplornaviricota	Resentoviricetes	Reovirales	Reoviridae	Seadornavirus	Liao ning virus
246343	1	Turkey astrovirus 2	no rank	Viruses	Pisuviricota	Stelpaviricetes	Stellavirales	Astroviridae	Avastrovirus	Avastrovirus 3
247080	1	Ralstonia phage p12J	species	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae		Ralstonia phage p12J
247269	1	Human papillomavirus type 96	serotype	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Betapapillomavirus	Betapapillomavirus 5
2478919	1	Orthopoxvirus Abatino	no rank	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Abatino macacapox virus
2479372	1	Ying Kou virus	species	Viruses					Negevirus	Ying Kou virus
2479459	1	Melon chlorotic spot virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Tenuivirus	Melon tenuivirus
2479482	1	Salmonella phage Seszw_1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Salmonella phage Seszw_1
2479933	1	Escherichia phage p000v	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mosigvirus	Escherichia phage p000v
2480172	1	Cragig virus 1	species	Viruses						Cragig virus 1
2480175	1	Elicom virus 1	species	Viruses						Elicom virus 1
2480177	1	Halhan virus 2	species	Viruses						Halhan virus 2
2480178	1	Halhan virus 3	species	Viruses						Halhan virus 3
2480179	1	Mizyes virus 1	species	Viruses						Mizyes virus 1
2480188	1	Rudphi virus 5	species	Viruses						Rudphi virus 5
2480191	1	Ecklonia radiata-associated virus 1	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Ecklonia radiata-associated virus 1
2480193	1	Ecklonia radiata-associated virus 3	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Ecklonia radiata-associated virus 3
2480195	1	Ecklonia radiata-associated virus 5	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Ecklonia radiata-associated virus 5
2480197	1	Ecklonia radiata-associated virus 7	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Ecklonia radiata-associated virus 7
2480198	1	Ecklonia radiata-associated virus 8	species	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae		Ecklonia radiata-associated virus 8
248053	1	Farallon virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Nairoviridae	Orthonairovirus	Hughes orthonairovirus
2480623	1	Salmonella phage STG2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella virus STG2
2482952	1	Pneumovirus dog/Bari/100-12/ITA/2012	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Pneumoviridae	Orthopneumovirus	Murine orthopneumovirus
2483307	1	Bipolaris maydis partitivirus 2	species	Viruses	Pisuviricota	Duplopiviricetes	Durnavirales	Partitiviridae		Bipolaris maydis partitivirus 2
2483418	1	Pseudomonas phage RLP	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phikmvvirus	Pseudomonas virus RLP
2483604	1	Enterobacter phage EcpYZU01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Enterobacter virus EcpYZU01
2483610	1	Proteus phage Mydo	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Mydovirus	Proteus virus Mydo
2483611	1	Pseudomonas phage Dobby	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Citexvirus	Pseudomonas virus Dobby
2483612	1	Salmonella phage Seafire	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella virus Seafire
2483623	1	Mycobacterium phage CRB2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage CRB2
2483665	1	Gordonia phage Ailee	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Ailee
2483666	1	Gordonia phage Bibwit	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Bibwit
2483667	1	Gordonia phage Bizzy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Bizzy
2483668	1	Gordonia phage Fosterous	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Fosterous
2483669	1	Gordonia phage Gaea	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Gaea
2483670	1	Gordonia phage Geodirt	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Geodirt
2483671	1	Gordonia phage Kroos	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Kroos
2483672	1	Gordonia phage Nordenberg	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Nordenberg
2483674	1	Gordonia phage Stultus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Stultus
2483675	1	Gordonia phage Tangent	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Tangent
2483713	1	Staphylococcus phage Pabna	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Rosenblumvirus	Staphylococcus virus Pabna
2483719	1	Corynebacterium phage Kimchi1738	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ceetrepovirus	Corynebacterium phage Kimchi1738
2484206	1	Microbacterium phage Goodman	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Goodmanvirus	Microbacterium virus Goodman
2484209	1	Mycobacterium phage Filuzino	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Filuzino
2484215	1	Mycobacterium phage Prithvi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Prithvi
2484216	1	Mycobacterium phage Whouxphf	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Whouxphf
2484217	1	Arthrobacter phage Anjali	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Anjalivirus	Arthrobacter virus Anjali
2484218	1	Arthrobacter phage Mendel	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Anjalivirus	Arthobacter virus Mendel
2484249	1	Vibrio phage VspSw_1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Pogseptimavirus	Vibrio virus VspSw1
2484640	1	Synechococcus phage S-P4	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Leucotheavirus	Synechococcus virus SP4
248496	1	Sulfolobus virus Kamchatka 1	no rank	Viruses				Fuselloviridae	Alphafusellovirus	Sulfolobus spindle-shaped virus 9
2485923	1	Penicillium brevicompactum tetramycovirus 1	no rank	Viruses				Polymycoviridae	Polymycovirus	Penicillum brevicompactum polymycovirus 1
2486070	1	Bitter gourd yellow mosaic virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Bitter gourd yellow mosaic virus
2487100	1	Yerba mate chlorosis-associated virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Cytorhabdovirus	Yerba mate chlorosis-associated cytorhabdovirus
2488571	1	Lactococcus phage phiQ1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Teubervirus	Lactococcus virus phiQ1
2488573	1	Klebsiella phage 13	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Webervirus	Klebsiella virus 13
2488654	1	Escherichia phage Skarpretter	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Skarprettervirus	Escherichia virus Skarpretter
2488780	1	Arthrobacter phage Liebe	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Liebevirus	Arthrobacter virus Liebe
2488784	1	Mycobacterium phage Centaur	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Centaur
2488788	1	Mycobacterium phage Rhynn	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Rhynn
2488789	1	Streptomyces phage Gilson	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gilsonvirus	Streptomyces virus Gilson
2488835	1	Pectobacterium phage Arno160	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Wanjuvirus	Pectobacterium virus Arno160
2488859	1	Salmonella phage Lumpael	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Murrayvirus	Salmonella virus Lumpael
2488949	1	Klebsiella phage kpssk3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus kpssk3
2488953	1	Arthrobacter phage BigMack	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Korravirus	Arthrobacter phage BigMack
2488962	1	Mycobacterium phage BigPaolini	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage BigPaolini
2488963	1	Mycobacterium phage Bones	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Bones
2488980	1	Mycobacterium phage Zerg	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Zerg
2489618	1	Pectobacterium phage Clickz	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phimunavirus	Pectobacterium virus Clickz
2489627	1	Pectobacterium phage Khlen	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phimunavirus	Pectobacterium virus Khlen
2489628	1	Pectobacterium phage Koot	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phimunavirus	Pectobacterium virus Koot
2489634	1	Pectobacterium phage Phoria	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phimunavirus	Pectobacterium virus Phoria
2489635	1	Pectobacterium phage Zenivior	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Phimunavirus	Pectobacterium virus Zenivior
2491018	1	Air potato virus 1	no rank	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Closteroviridae	Ampelovirus	Air potato ampelovirus 1
2491019	1	Dioscorea mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Dioscorea mosaic virus
2491321	1	Staphylococcus phage phiSP44-1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coventryvirus	Staphylococcus virus phiSP44-1
249151	1	Neodiprion lecontei nucleopolyhedrovirus	species	Viruses		Naldaviricetes	Lefavirales	Baculoviridae	Gammabaculovirus	Neodiprion lecontei nucleopolyhedrovirus
2492437	1	Klebsiella phage Henu1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella virus Henu1
2492658	1	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015	species	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Coronaviridae	Alphacoronavirus	Alphacoronavirus Bat-CoV/P.kuhlii/Italy/3398-19/2015
2492948	1	Staphylococcus phage Henu2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus Henu2
2492961	1	Mycobacterium phage Henu3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Henu3
2493123	1	Sulfolobales Beppu filamentous virus 2	no rank	Viruses	Taleaviricota	Tokiviricetes	Ligamenvirales	Lipothrixviridae	Alphalipothrixvirus	Alphalipothrixvirus SBFV2
2493124	1	Sulfolobales Beppu filamentous virus 3	no rank	Viruses	Taleaviricota	Tokiviricetes	Ligamenvirales	Lipothrixviridae	Deltalipothrixvirus	Deltalipothrixvirus SBFV3
2493125	1	Sulfolobus polyhedral virus 2	no rank	Viruses				Portogloboviridae	Alphaportoglobovirus	Alphaportoglobovirus SPV2
2494552	1	Celery latent virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Celavirus	Celery latent virus
2494563	1	Paracoccus phage vB_PmaS-R3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Paracoccus phage vB_PmaS-R3
2495433	1	Alston virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Paramyxoviridae	Orthorubulavirus	Mammalian orthorubulavirus 6
2495532	1	Bacillus virus SRT01hs	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Salasmaviridae	Gaunavirus	Bacillus virus SRT01hs
2495553	1	Staphylococcus phage SP120	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coventryvirus	Staphylococcus virus SP120
2495554	1	Staphylococcus phage SP197	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coventryvirus	Staphylococcus virus SP197
2495555	1	Staphylococcus phage SP276	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Coventryvirus	Staphylococcus virus SP276
2495751	1	Cuiaba virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Sripuvirus	Cuiaba sripuvirus
249583	1	Irkut lyssavirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	Irkut lyssavirus
249584	1	West Caucasian bat lyssavirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Lyssavirus	West Caucasian bat lyssavirus
2496529	1	Mengla dianlovirus	species	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Filoviridae	Dianlovirus	Mengla dianlovirus
2496544	1	Cronobacter phage CS01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Gyeonggidovirus	Cronobacter virus CS01
2496545	1	Escherichia phage SRT8	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Sertoctavirus	Escherichia virus SRT8
2496546	1	Escherichia phage vB_EcoS_IME347	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Badaguanvirus	Escherichia virus IME347
2496547	1	Escherichia phage vB_EcoS_ESCO41	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Nouzillyvirus	Escherichia virus ESCO41
2496549	1	Escherichia phage vB_EcoS_swan01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Warwickvirus	Escherichia virus swan01
2496550	1	Escherichia phage SECphi27	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Warwickvirus	Escherichia virus SECphi27
2496551	1	Shigella phage pSf-1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Hanrivervirus	Shigella virus pSf1
2496574	1	Emilia yellow vein Fujian betasatellite	species	Viruses				Tolecusatellitidae	Betasatellite	Emilia yellow vein Fujian betasatellite
2496575	1	Emilia yellow vein Fujian virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Emilia yellow vein Fujian virus
2496992	1	Halobacterium virus ChaoS9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Myohalovirus	Halobacterium virus ChaoS9
2497337	1	Morogoro maize-associated virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Alphanucleorhabdovirus	Morogoro maize-associated alphanucleorhabdovirus
2497338	1	Maize-associated pteridovirus	no rank	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Mayoviridae	Pteridovirus	Maize associated pteridovirus
2498591	1	Pseudomonas phage PA01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus PA01
2498616	1	Escherichia phage Ro45lw	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus Ro45lw
2499003	1	Arthrobacter phage GreenHearts	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Korravirus	Arthrobacter phage GreenHearts
2499008	1	Arthrobacter phage Litotes	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Korravirus	Arthrobacter phage Litotes
2499009	1	Arthrobacter phage Maja	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Majavirus	Arthrobacter virus Maja
2499021	1	Arthrobacter phage Wawa	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Korravirus	Arthrobacter phage Wawa
2499025	1	Gordonia phage Kenna	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Getalongvirus	Gordonia virus Kenna
2499037	1	Mycobacterium phage DrLupo	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Barnyardvirus	Mycobacterium virus DrLupo
2499042	1	Mycobacterium phage IronMan	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage IronMan
2499071	1	Mycobacterium phage Zetzy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Zetzy
2499072	1	Streptomyces phage Hiyaa	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Hiyaavirus	Streptomyces virus Hiyaa
2499073	1	Pantoea phage vB_PagS_AAS23	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Sauletekiovirus	Pantoea virus AAS23
2499242	1	Caaingua virus	species	Viruses	Kitrinoviricota	Alsuviricetes	Martellivirales	Togaviridae	Alphavirus	Caaingua virus
2499625	1	Stemphylium lycopersici mycovirus	species	Viruses						Stemphylium lycopersici mycovirus
2499909	1	Escherichia phage AnYang	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Dhakavirus	Escherichia phage AnYang
2500149	1	Salmonella phage TS13	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Chivirus	Salmonella phage TS13
2500166	1	Klebsiella phage YX3973	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Klebsiella phage YX3973
2500556	1	Salmonella phage Season12	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Chivirus	Salmonella phage Season12
2500557	1	Staphylococcus virus B122	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus virus B122
2500574	1	Mycobacterium phage Malec	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Malec
2500581	1	Vibrio virus vB_VspP_SBP1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae		Vibrio virus vB_VspP_SBP1
2500761	1	Escherichia phage vB_EcoM_005	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Dhakavirus	Escherichia phage vB_EcoM_005
2500787	1	Microbacterium phage Schubert	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Schubertvirus	Microbacterium virus Schubert
2500789	1	Gordonia phage Mutzi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Wizardvirus	Gordonia phage Mutzi
2500793	1	Mycobacterium phage Poenanya	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Poenanya
2500795	1	Streptomyces phage Austintatious	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Austintatiousvirus	Streptomyces virus Austintatious
2500797	1	Streptomyces phage WheeHeim	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Kalamavirales	Tectiviridae	Deltatectivirus	Streptomyces virus WheeHeim
2500799	1	Mycobacterium phage CicholasNage	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage CicholasNage
2500808	1	Bacillus phage DK1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Salasmaviridae	Hemphillvirus	Bacillus virus DK1
2500809	1	Bacillus phage DK2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Salasmaviridae	Hemphillvirus	Bacillus virus DK2
2500810	1	Bacillus phage DK3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Salasmaviridae	Hemphillvirus	Bacillus virus DK3
2500815	1	Lactococcus phage 20R03M	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ceduovirus	Lactococcus virus 20R03M
2500816	1	Lactococcus phage 8V08	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus 8V08
2500819	1	Lactococcus phage MV10L	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Skunavirus	Lactococcus virus MV10L
2500826	1	Acinetobacter phage AbKT21phiIII	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Friunavirus	Acinetobacter virus AbKT21III
2500827	1	Acinetobacter phage AbTZA1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Hadassahvirus	Acinetobacter virus AbTZA1
2500828	1	Klebsiella phage KpKT21phi1	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Webervirus	Klebsiella virus KpKT21phi1
2501743	1	Enterococcus phage vB_EfaP_Zip	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Minhovirus	Enterococcus virus Zip
2502301	1	Escherichia phage vB_EcoM_G4498	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus G4498
2502303	1	Escherichia phage vB_EcoM_G50	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia virus G50
