taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
2813268	1	Mycobacterium phage prophiGD53-3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD53-3
2813269	1	Mycobacterium phage prophiGD54-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD54-1
2813270	1	Mycobacterium phage prophiGD54-2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD54-2
2813271	1	Mycobacterium phage prophiGD57-2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD57-2
2813272	1	Mycobacterium phage prophiGD90-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD90-1
2813273	1	Mycobacterium phage prophiGD91-2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage prophiGD91-2
2813338	1	Staphylococcus phage BT3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage BT3
2813339	1	Staphylococcus phage PM22	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM22
2813340	1	Staphylococcus phage PM25	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM25
2813341	1	Staphylococcus phage PM28	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM28
2813342	1	Staphylococcus phage PM32	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM32
2813343	1	Staphylococcus phage PM34	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM34
2813344	1	Staphylococcus phage PM36	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM36
2813345	1	Staphylococcus phage PM4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM4
2813346	1	Staphylococcus phage PM9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kayvirus	Staphylococcus phage PM9
2813347	1	Staphylococcus phage PM93	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Silviavirus	Staphylococcus phage PM93
2813838	1	Yersinia phage vB_YpP-YepMm	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Yersinia phage vB_YpP-YepMm
2814453	1	Staphylococcus phage WBG8381	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Phietavirus	Staphylococcus phage WBG8381
2814691	1	Pseudomonas phage AUS034	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Bruynoghevirus	Pseudomonas phage AUS034
2814692	1	Pseudomonas phage AUS260	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Septimatrevirus	Pseudomonas phage AUS260
2814693	1	Pseudomonas phage AUS301	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage AUS301
2814694	1	Pseudomonas phage AUS391	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage AUS391
2814695	1	Pseudomonas phage Qaehs	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas phage Qaehs
2814712	1	Enterococcus phage EFC1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saphexavirus	Enterococcus phage EFC1
2814919	1	Aeromonas phage Ahp1_CNU-2021	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Aeromonas phage Ahp1_CNU-2021
281492	1	Avian adeno-associated virus strain DA-1	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Dependoparvovirus	Avian dependoparvovirus 1
2815747	1	Marinomonas phage MfV	species	Viruses						Marinomonas phage MfV
2815750	1	Pseudomonas phage vB_PstS-pAN	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage vB_PstS-pAN
2815753	1	Escherichia phage vB_EcoM_fHy-Eco03	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Rosemountvirus	Escherichia phage vB_EcoM_fHy-Eco03
2815755	1	Nocardia phage P3.1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Nocardia phage P3.1
2815756	1	Nocardia phage P69	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Nocardia phage P69
2815768	1	Salmonella phage STWB21	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage STWB21
2816140	1	Stx2a-converting phage Stx2_EH0505	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_EH0505
2816141	1	Stx2a-converting phage Stx2_EH1965	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_EH1965
2816142	1	Stx2a-converting phage Stx2_EH0787	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_EH0787
2816143	1	Stx2a-converting phage Stx2_EH0337	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_EH0337
2816144	1	Stx2a-converting phage Stx2_13E027	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_13E027
2816145	1	Stx2a-converting phage Stx2_PV06-102	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_PV06-102
2816146	1	Stx2a-converting phage Stx2_4151	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_4151
2816147	1	Stx2a-converting phage Stx2_707	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_707
2816148	1	Stx2a-converting phage Stx2_131033	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_131033
2816149	1	Stx2a-converting phage Stx2_3993	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3993
2816150	1	Stx2a-converting phage Stx2_PV12-16	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_PV12-16
2816151	1	Stx2a-converting phage Stx2_12E064	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_12E064
2816152	1	Stx2a-converting phage Stx2_3725	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3725
2816153	1	Stx2a-converting phage Stx2_8243	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_8243
2816154	1	Stx2a-converting phage Stx2_481	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_481
2816155	1	Stx2a-converting phage Stx2_5122	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_5122
2816156	1	Stx2a-converting phage Stx2_6804	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_6804
2816157	1	Stx2a-converting phage Stx2_07Y06	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_07Y06
2816158	1	Stx2a-converting phage Stx2_11Y11	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_11Y11
2816159	1	Stx2a-converting phage Stx2_3350	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3350
2816160	1	Stx2a-converting phage Stx2_PV07-173	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_PV07-173
2816161	1	Stx2a-converting phage Stx2_7982	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_7982
2816162	1	Stx2a-converting phage Stx2_12849	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_12849
2816163	1	Stx2a-converting phage Stx2_12E092	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_12E092
2816164	1	Stx2a-converting phage Stx2_1603	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_1603
2816165	1	Stx2a-converting phage Stx2_3772	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3772
2816166	1	Stx2a-converting phage Stx2_579	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_579
2816167	1	Stx2a-converting phage Stx2_716	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_716
2816168	1	Stx2a-converting phage Stx2_3105	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3105
2816169	1	Stx2a-converting phage Stx2_3417	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3417
2816170	1	Stx2a-converting phage Stx2_12874	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_12874
2816171	1	Stx2a-converting phage Stx2_3896	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3896
2816172	1	Stx2a-converting phage Stx2_3418	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_3418
2816173	1	Stx2a-converting phage Stx2_453	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_453
2816174	1	Stx2a-converting phage Stx2_463	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_463
2816175	1	Stx2a-converting phage Stx2_11106	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_11106
2816176	1	Stx2a-converting phage Stx2_356	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_356
2816177	1	Stx2a-converting phage Stx2_522	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_522
2816178	1	Stx2a-converting phage Stx2_635	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_635
2816179	1	Stx2a-converting phage Stx2_15436	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_15436
2816180	1	Stx2a-converting phage Stx2_8048	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_8048
2816181	1	Stx2a-converting phage Stx2_PV03-14	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_PV03-14
2816182	1	Stx2a-converting phage Stx2_08E027	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_08E027
2816183	1	Stx2a-converting phage Stx2_10902	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_10902
2816184	1	Stx2a-converting phage Stx2_06E050	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_06E050
2816185	1	Stx2a-converting phage Stx2_2935	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_2935
2816186	1	Stx2a-converting phage Stx2_13518	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_13518
2816187	1	Stx2a-converting phage Stx2_10E082	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Stx2a-converting phage Stx2_10E082
2816188	1	Stx2a-converting phage Stx2_KH16-043	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Stx2a-converting phage Stx2_KH16-043
2816459	1	Enterococcus phage MDA2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kochikohdavirus	Enterococcus phage MDA2
2816460	1	Enterococcus phage MDA1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Copernicusvirus	Enterococcus phage MDA1
2816461	1	Staphylococcus phage B_UFSM3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Peeveelvirus	Staphylococcus phage B_UFSM3
2816462	1	Pseudomonas phage phiGM22-3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Tunggulvirus	Pseudomonas phage phiGM22-3
2816463	1	Arthrobacter phage Prairie	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Arthrobacter phage Prairie
2816464	1	Gordonia phage BeeGee	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Gordonia phage BeeGee
2816465	1	Gordonia phage Guey18	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Ronaldovirus	Gordonia phage Guey18
2816466	1	Gordonia phage ZiggyZoo	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fairfaxidumvirus	Gordonia phage ZiggyZoo
2816467	1	Microbacterium phage Albright	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dismasvirus	Microbacterium phage Albright
2816468	1	Microbacterium phage BabyYoda	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dismasvirus	Microbacterium phage BabyYoda
2816469	1	Microbacterium phage Pulchra	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Quhwahvirus	Microbacterium phage Pulchra
2816470	1	Mycobacterium phage Fefferhead	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Fefferhead
2816471	1	Mycobacterium phage Juliette	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Juliette
2816472	1	Mycobacterium phage TarsusIV	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage TarsusIV
2816871	1	Escherichia phage NiC89	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage NiC89
2816879	1	Streptococcus phage SG005	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae		Streptococcus phage SG005
2820393	1	Aeromonas phage PZL-Ah152	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae		Aeromonas phage PZL-Ah152
2820394	1	Klebsiella phage vB_KpnP_ZX1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lastavirus	Klebsiella phage vB_KpnP_ZX1
2820395	1	Klebsiella phage vB_KpnS_ZX4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Klebsiella phage vB_KpnS_ZX4
2820396	1	Escherichia phage vB_EcoP_ZX5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Escherichia phage vB_EcoP_ZX5
2820397	1	Klebsiella phage vB_KpnS_ZX2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Webervirus	Klebsiella phage vB_KpnS_ZX2
2820398	1	Pseudomonas phage pPa_SNUABM_DT01	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Pseudomonas phage pPa_SNUABM_DT01
2820456	1	Salmonella phage S9-5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Lederbergvirus	Salmonella phage S9-5
282066	1	Sulfolobus islandicus rudivirus 1 variant XX	no rank	Viruses	Taleaviricota	Tokiviricetes	Ligamenvirales	Rudiviridae	Icerudivirus	Icerudivirus SIRV1
2821411	1	Bellamyvirus sp.	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Bellamyvirus	Bellamyvirus sp.
2821412	1	Thaumasvirus sp.	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Thaumasvirus	Thaumasvirus sp.
2821413	1	Libanvirus sp.	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Libanvirus	Libanvirus sp.
2821414	1	Kanaloavirus sp.	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Kanaloavirus	Kanaloavirus sp.
2822579	1	Xanthomonas phage Olaya	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Olaya
2822580	1	Xanthomonas phage Bolivar	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Bolivar
2822581	1	Xanthomonas phage Usaquen	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Usaquen
2822582	1	Xanthomonas phage Alcala	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Alcala
2822583	1	Xanthomonas phage Fontebon	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Fontebon
2822584	1	Xanthomonas phage Soumapaz	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Xanthomonas phage Soumapaz
2822680	1	Enterococcus phage vB_EfaS-SRH2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Efquatrovirus	Enterococcus phage vB_EfaS-SRH2
2822848	1	Pseudomonas phage vB_PaeS_PAJD-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nipunavirus	Pseudomonas phage vB_PaeS_PAJD-1
2822864	1	Aeromonas phage PVN03	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Pahsextavirus	Aeromonas phage PVN03
2822865	1	Aeromonas phage PVN04	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Pahsextavirus	Aeromonas phage PVN04
2822866	1	Aeromonas phage PVN05	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Pahsextavirus	Aeromonas phage PVN05
282345	1	Enterovirus B75	serotype	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B
2823683	1	Escherichia phage UAE_MI-01	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dhillonvirus	Escherichia phage UAE_MI-01
2823852	1	Klebsiella phage B1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Webervirus	Klebsiella phage B1
2823854	1	Synechoccus phage S-SRP02	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae		Synechoccus phage S-SRP02
2824964	1	Staphylococcus phage vB_StaphS-IVBph354	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Biseptimavirus	Staphylococcus phage vB_StaphS-IVBph354
282712	1	Daphne virus Y	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Daphne virus Y
28276	1	Human adenovirus 15	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus D
282786	1	Penaeid shrimp infectious myonecrosis virus	species	Viruses	Duplornaviricota	Chrymotiviricetes	Ghabrivirales	Totiviridae		Penaeid shrimp infectious myonecrosis virus
28284	1	Human adenovirus 40	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus F
28288	1	Hyphantria cunea nucleopolyhedrovirus	species	Viruses		Naldaviricetes	Lefavirales	Baculoviridae	Alphabaculovirus	Hyphantria cunea nucleopolyhedrovirus
28289	1	Cydia pomonella granulovirus	species	Viruses		Naldaviricetes	Lefavirales	Baculoviridae	Betabaculovirus	Cydia pomonella granulovirus
2829145	1	Shigella phage TB004	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Shigella phage TB004
2829146	1	Bacteroides phage GEC_vB_Bfr_VA7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacteroides phage GEC_vB_Bfr_VA7
2829230	1	Enterococcus phage vB_EfaM_LG1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Kochikohdavirus	Enterococcus phage vB_EfaM_LG1
2829366	1	Enterobacter phage IME278	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Enterobacter phage IME278
2829367	1	Pseudomonas phage BUCT566	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Pseudomonas phage BUCT566
2829386	1	Gordonia phage Neobush	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nymphadoravirus	Gordonia phage Neobush
2829387	1	Gordonia phage Sanjuju	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Vividuovirus	Gordonia phage Sanjuju
2829388	1	Gordonia phage Trumpet	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Nymphadoravirus	Gordonia phage Trumpet
2829389	1	Microbacterium phage BarBear	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage BarBear
2829390	1	Microbacterium phage BelmontSKP	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dismasvirus	Microbacterium phage BelmontSKP
2829391	1	Microbacterium phage Fizzles	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage Fizzles
2829392	1	Microbacterium phage SadLad	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Microbacterium phage SadLad
2829393	1	Microbacterium phage Stoor	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Dismasvirus	Microbacterium phage Stoor
2829394	1	Mycobacterium phage Akhila	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cheoctovirus	Mycobacterium phage Akhila
2829395	1	Mycobacterium phage GlenHope	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pipefishvirus	Mycobacterium phage GlenHope
2829396	1	Mycobacterium phage Lakes	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Lakes
2829397	1	Mycobacterium phage Luna22	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Gilesvirus	Mycobacterium phage Luna22
2829398	1	Mycobacterium phage Smeagan	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Smeagan
2829408	1	Xanthomonas phage vB_XciM_LucasX	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Xanthomonas phage vB_XciM_LucasX
2829800	1	Nocardia phage KYD2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Nocardia phage KYD2
2829845	1	Escherichia phage vB_EcoM_SYGD1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Tequatrovirus	Escherichia phage vB_EcoM_SYGD1
2829846	1	Escherichia phage vB_EcoM_SYGMH1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Vequintavirus	Escherichia phage vB_EcoM_SYGMH1
2829847	1	Escherichia phage vB_EcoP_SYGE1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teseptimavirus	Escherichia phage vB_EcoP_SYGE1
28300	1	Heron hepatitis B virus	species	Viruses	Artverviricota	Revtraviricetes	Blubervirales	Hepadnaviridae	Avihepadnavirus	Heron hepatitis B virus
28311	1	Human papillomavirus type 63	serotype	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Mupapillomavirus	Mupapillomavirus 2
2831169	1	Klebsiella phage Shaphc-TDM-1124-4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Sugarlandvirus	Klebsiella phage Shaphc-TDM-1124-4
2831170	1	Cronobacter phage JC03	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pseudotevenvirus	Cronobacter phage JC03
2831171	1	Salmonella phage PSDA-2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Cornellvirus	Salmonella phage PSDA-2
2831174	1	Hafnia phage Pocis76	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae		Hafnia phage Pocis76
2831176	1	Escherichia phage vB_EcoM-ZQ1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Ackermannviridae		Escherichia phage vB_EcoM-ZQ1
2831177	1	Vibrio phage vB_ValP_VA-RY-3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae		Vibrio phage vB_ValP_VA-RY-3
2831178	1	Salmonella phage JD01	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage JD01
2831179	1	Lactococcus phage Nocturne116	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Questintvirus	Lactococcus phage Nocturne116
2831181	1	Escherichia phage P762	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia phage P762
28312	1	Human papillomavirus 65	serotype	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Gammapapillomavirus	Gammapapillomavirus 1
28314	1	Aleutian mink disease virus	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Amdoparvovirus	Carnivore amdoparvovirus 1
2831670	1	Escherichia phage vB_EcoP_DE5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Escherichia phage vB_EcoP_DE5
2831671	1	Klebsiella phage RAD2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae	Webervirus	Klebsiella phage RAD2
2831672	1	Staphylococcus phage B_UFSM1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Peeveelvirus	Staphylococcus phage B_UFSM1
2831679	1	Enterococcus phage vb_GEC_Ef_S_9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Enterococcus phage vb_GEC_Ef_S_9
2831680	1	Mycobacterium phage SirSheldon	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bongovirus	Mycobacterium phage SirSheldon
2831681	1	Escherichia phage C6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Dhakavirus	Escherichia phage C6
28321	1	Amsacta moorei entomopoxvirus	species	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Betaentomopoxvirus	Amsacta moorei entomopoxvirus
